日期,标的代码,标的名称,收盘价,涨跌幅
2016-01-04,sh600017,日照港,5.95,
2016-01-05,sh600017,日照港,5.8,-2.521
2016-01-06,sh600017,日照港,6.03,3.9655
2016-01-07,sh600017,日照港,5.52,-8.4577
2016-01-08,sh600017,日照港,5.65,2.3551
2016-01-11,sh600017,日照港,5.17,-8.4956
2016-01-12,sh600017,日照港,5.32,2.9014
2016-01-13,sh600017,日照港,5.19,-2.4436
2016-01-14,sh600017,日照港,5.26,1.3487
2016-01-15,sh600017,日照港,5.03,-4.3726
2016-01-18,sh600017,日照港,5.04,0.1988
2016-01-19,sh600017,日照港,5.21,3.373
2016-01-20,sh600017,日照港,5.25,0.7678
2016-01-21,sh600017,日照港,5.0,-4.7619
2016-01-22,sh600017,日照港,5.06,1.2
2016-01-25,sh600017,日照港,5.09,0.5929
2016-01-26,sh600017,日照港,4.64,-8.8409
2016-01-27,sh600017,日照港,4.44,-4.3103
2016-01-28,sh600017,日照港,4.11,-7.4324
2016-01-29,sh600017,日照港,4.22,2.6764
2016-02-01,sh600017,日照港,4.08,-3.3175
2016-02-02,sh600017,日照港,4.18,2.451
2016-02-03,sh600017,日照港,4.18,0.0
2016-02-04,sh600017,日照港,4.26,1.9139
2016-02-05,sh600017,日照港,4.42,3.7559
2016-02-15,sh600017,日照港,4.44,0.4525
2016-02-16,sh600017,日照港,4.62,4.0541
2016-02-17,sh600017,日照港,4.73,2.381
2016-02-18,sh600017,日照港,4.79,1.2685
2016-02-19,sh600017,日照港,4.71,-1.6701
2016-02-22,sh600017,日照港,4.79,1.6985
2016-02-23,sh600017,日照港,4.68,-2.2965
2016-02-24,sh600017,日照港,4.77,1.9231
2016-02-25,sh600017,日照港,4.29,-10.0629
2016-02-26,sh600017,日照港,4.3,0.2331
2016-02-29,sh600017,日照港,4.08,-5.1163
2016-03-01,sh600017,日照港,4.16,1.9608
2016-03-02,sh600017,日照港,4.45,6.9712
2016-03-03,sh600017,日照港,4.46,0.2247
2016-03-04,sh600017,日照港,4.46,0.0
2016-03-07,sh600017,日照港,4.53,1.5695
2016-03-08,sh600017,日照港,4.6,1.5453
2016-03-09,sh600017,日照港,4.43,-3.6957
2016-03-10,sh600017,日照港,4.3,-2.9345
2016-03-11,sh600017,日照港,4.25,-1.1628
2016-03-14,sh600017,日照港,4.4,3.5294
2016-03-15,sh600017,日照港,4.35,-1.1364
2016-03-16,sh600017,日照港,4.31,-0.9195
2016-03-17,sh600017,日照港,4.41,2.3202
2016-03-18,sh600017,日照港,4.58,3.8549
2016-03-21,sh600017,日照港,4.65,1.5284
2016-03-22,sh600017,日照港,4.58,-1.5054
2016-03-23,sh600017,日照港,4.57,-0.2183
2016-03-24,sh600017,日照港,4.56,-0.2188
2016-03-25,sh600017,日照港,4.64,1.7544
2016-03-28,sh600017,日照港,4.64,0.0
2016-03-29,sh600017,日照港,4.72,1.7241
2016-03-30,sh600017,日照港,5.02,6.3559
2016-03-31,sh600017,日照港,5.22,3.9841
2016-04-01,sh600017,日照港,5.1,-2.2989
2016-04-05,sh600017,日照港,5.15,0.9804
2016-04-06,sh600017,日照港,5.01,-2.7184
2016-04-07,sh600017,日照港,5.0,-0.1996
2016-04-08,sh600017,日照港,4.85,-3.0
2016-04-11,sh600017,日照港,4.94,1.8557
2016-04-12,sh600017,日照港,4.92,-0.4049
2016-04-13,sh600017,日照港,5.04,2.439
2016-04-14,sh600017,日照港,5.03,-0.1984
2016-04-15,sh600017,日照港,4.99,-0.7952
2016-04-18,sh600017,日照港,4.85,-2.8056
2016-04-19,sh600017,日照港,4.86,0.2062
2016-04-20,sh600017,日照港,4.57,-5.9671
2016-04-21,sh600017,日照港,4.47,-2.1882
2016-04-22,sh600017,日照港,4.5,0.6711
2016-04-25,sh600017,日照港,4.46,-0.8889
2016-04-26,sh600017,日照港,4.48,0.4484
2016-04-27,sh600017,日照港,4.45,-0.6696
2016-04-28,sh600017,日照港,4.4,-1.1236
2016-04-29,sh600017,日照港,4.38,-0.4545
2016-05-03,sh600017,日照港,4.48,2.2831
2016-05-04,sh600017,日照港,4.52,0.8929
2016-05-05,sh600017,日照港,4.51,-0.2212
2016-05-06,sh600017,日照港,4.33,-3.9911
2016-05-09,sh600017,日照港,4.17,-3.6952
2016-05-10,sh600017,日照港,4.22,1.199
2016-05-11,sh600017,日照港,4.21,-0.237
2016-05-12,sh600017,日照港,4.17,-0.9501
2016-05-13,sh600017,日照港,4.18,0.2398
2016-05-16,sh600017,日照港,4.23,1.1962
2016-05-17,sh600017,日照港,4.19,-0.9456
2016-05-18,sh600017,日照港,4.15,-0.9547
2016-05-19,sh600017,日照港,4.14,-0.241
2016-05-20,sh600017,日照港,4.15,0.2415
2016-05-23,sh600017,日照港,4.18,0.7229
2016-05-24,sh600017,日照港,4.14,-0.9569
2016-05-25,sh600017,日照港,4.17,0.7246
2016-05-26,sh600017,日照港,4.15,-0.4796
2016-05-27,sh600017,日照港,4.13,-0.4819
2016-05-30,sh600017,日照港,4.1,-0.7264
2016-05-31,sh600017,日照港,4.22,2.9268
2016-06-01,sh600017,日照港,4.25,0.7109
2016-06-02,sh600017,日照港,4.23,-0.4706
2016-06-03,sh600017,日照港,4.23,0.0
2016-06-06,sh600017,日照港,4.22,-0.2364
2016-06-07,sh600017,日照港,4.19,-0.7109
2016-06-08,sh600017,日照港,4.19,0.0
2016-06-13,sh600017,日照港,4.01,-4.2959
2016-06-14,sh600017,日照港,4.04,0.7481
2016-06-15,sh600017,日照港,4.11,1.7327
2016-06-16,sh600017,日照港,4.05,-1.4599
2016-06-17,sh600017,日照港,4.07,0.4938
2016-06-20,sh600017,日照港,4.05,-0.4914
2016-06-21,sh600017,日照港,4.05,0.0
2016-06-22,sh600017,日照港,4.07,0.4938
2016-06-23,sh600017,日照港,4.04,-0.7371
2016-06-24,sh600017,日照港,3.99,-1.2376
2016-06-27,sh600017,日照港,4.02,0.7519
2016-06-28,sh600017,日照港,4.06,0.995
2016-06-29,sh600017,日照港,4.07,0.2463
2016-06-30,sh600017,日照港,4.05,-0.4914
2016-07-01,sh600017,日照港,4.02,-0.7407
2016-07-04,sh600017,日照港,4.08,1.4925
2016-07-05,sh600017,日照港,4.15,1.7157
2016-07-06,sh600017,日照港,4.13,-0.4819
2016-07-07,sh600017,日照港,4.15,0.4843
2016-07-08,sh600017,日照港,4.2,1.2048
2016-07-11,sh600017,日照港,4.27,1.6667
2016-07-12,sh600017,日照港,4.28,0.2342
2016-07-13,sh600017,日照港,4.26,-0.4673
2016-07-14,sh600017,日照港,4.26,0.0
2016-07-15,sh600017,日照港,4.25,-0.2347
2016-07-18,sh600017,日照港,4.19,-1.4118
2016-07-19,sh600017,日照港,4.24,1.1933
2016-07-20,sh600017,日照港,4.19,-1.1792
2016-07-21,sh600017,日照港,4.19,0.0
2016-07-22,sh600017,日照港,4.13,-1.432
2016-07-25,sh600017,日照港,4.14,0.2421
2016-07-26,sh600017,日照港,4.17,0.7246
2016-07-27,sh600017,日照港,4.13,-0.9592
2016-07-28,sh600017,日照港,4.11,-0.4843
2016-07-29,sh600017,日照港,4.12,0.2433
2016-08-01,sh600017,日照港,4.06,-1.4563
2016-08-02,sh600017,日照港,4.06,0.0
2016-08-03,sh600017,日照港,4.07,0.2463
2016-08-04,sh600017,日照港,4.07,0.0
2016-08-05,sh600017,日照港,4.07,0.0
2016-08-08,sh600017,日照港,4.1,0.7371
2016-08-09,sh600017,日照港,4.1,0.0
2016-08-10,sh600017,日照港,4.1,0.0
2016-08-11,sh600017,日照港,4.07,-0.7317
2016-08-12,sh600017,日照港,4.1,0.7371
2016-08-15,sh600017,日照港,4.17,1.7073
2016-08-16,sh600017,日照港,4.17,0.0
2016-08-17,sh600017,日照港,4.17,0.0
2016-08-18,sh600017,日照港,4.21,0.9592
2016-08-19,sh600017,日照港,4.18,-0.7126
2016-08-22,sh600017,日照港,4.16,-0.4785
2016-08-23,sh600017,日照港,4.17,0.2404
2016-08-24,sh600017,日照港,4.16,-0.2398
2016-08-25,sh600017,日照港,4.11,-1.2019
2016-08-26,sh600017,日照港,4.1,-0.2433
2016-08-29,sh600017,日照港,4.1,0.0
2016-08-30,sh600017,日照港,4.1,0.0
2016-08-31,sh600017,日照港,4.09,-0.2439
2016-09-01,sh600017,日照港,4.09,0.0
2016-09-02,sh600017,日照港,4.07,-0.489
2016-09-05,sh600017,日照港,4.08,0.2457
2016-09-06,sh600017,日照港,4.1,0.4902
2016-09-07,sh600017,日照港,4.1,0.0
2016-09-08,sh600017,日照港,4.1,0.0
2016-09-09,sh600017,日照港,4.1,0.0
2016-09-12,sh600017,日照港,4.04,-1.4634
2016-09-13,sh600017,日照港,4.04,0.0
2016-09-14,sh600017,日照港,4.02,-0.495
2016-09-19,sh600017,日照港,4.03,0.2488
2016-09-20,sh600017,日照港,4.01,-0.4963
2016-09-21,sh600017,日照港,4.02,0.2494
2016-09-22,sh600017,日照港,4.03,0.2488
2016-09-23,sh600017,日照港,4.02,-0.2481
2016-09-26,sh600017,日照港,3.95,-1.7413
2016-09-27,sh600017,日照港,3.96,0.2532
2016-09-28,sh600017,日照港,3.94,-0.5051
2016-09-29,sh600017,日照港,3.94,0.0
2016-09-30,sh600017,日照港,3.94,0.0
2016-10-10,sh600017,日照港,3.97,0.7614
2016-10-11,sh600017,日照港,4.03,1.5113
2016-10-12,sh600017,日照港,4.04,0.2481
2016-10-13,sh600017,日照港,4.02,-0.495
2016-10-14,sh600017,日照港,4.01,-0.2488
2016-10-17,sh600017,日照港,3.99,-0.4988
2016-10-18,sh600017,日照港,4.05,1.5038
2016-10-19,sh600017,日照港,4.03,-0.4938
2016-10-20,sh600017,日照港,4.07,0.9926
2016-10-21,sh600017,日照港,4.12,1.2285
2016-10-24,sh600017,日照港,4.16,0.9709
2016-10-25,sh600017,日照港,4.16,0.0
2016-10-26,sh600017,日照港,4.11,-1.2019
2016-10-27,sh600017,日照港,4.09,-0.4866
2016-10-28,sh600017,日照港,4.05,-0.978
2016-10-31,sh600017,日照港,4.03,-0.4938
2016-11-01,sh600017,日照港,4.05,0.4963
2016-11-02,sh600017,日照港,3.99,-1.4815
2016-11-03,sh600017,日照港,4.02,0.7519
2016-11-04,sh600017,日照港,4.01,-0.2488
2016-11-07,sh600017,日照港,4.02,0.2494
2016-11-08,sh600017,日照港,4.06,0.995
2016-11-09,sh600017,日照港,4.04,-0.4926
2016-11-10,sh600017,日照港,4.08,0.9901
2016-11-11,sh600017,日照港,4.13,1.2255
2016-11-14,sh600017,日照港,4.22,2.1792
2016-11-15,sh600017,日照港,4.27,1.1848
2016-11-16,sh600017,日照港,4.35,1.8735
2016-11-17,sh600017,日照港,4.29,-1.3793
2016-11-18,sh600017,日照港,4.25,-0.9324
2016-11-21,sh600017,日照港,4.23,-0.4706
2016-11-22,sh600017,日照港,4.26,0.7092
2016-11-23,sh600017,日照港,4.18,-1.8779
2016-11-24,sh600017,日照港,4.16,-0.4785
2016-11-25,sh600017,日照港,4.19,0.7212
2016-11-28,sh600017,日照港,4.26,1.6706
2016-11-29,sh600017,日照港,4.25,-0.2347
2016-11-30,sh600017,日照港,4.23,-0.4706
2016-12-01,sh600017,日照港,4.26,0.7092
2016-12-02,sh600017,日照港,4.16,-2.3474
2016-12-05,sh600017,日照港,4.14,-0.4808
2016-12-06,sh600017,日照港,4.14,0.0
2016-12-07,sh600017,日照港,4.18,0.9662
2016-12-08,sh600017,日照港,4.22,0.9569
2016-12-09,sh600017,日照港,4.18,-0.9479
2016-12-12,sh600017,日照港,4.02,-3.8278
2016-12-13,sh600017,日照港,4.04,0.4975
2016-12-14,sh600017,日照港,4.01,-0.7426
2016-12-15,sh600017,日照港,4.03,0.4988
2016-12-16,sh600017,日照港,4.03,0.0
2016-12-19,sh600017,日照港,4.03,0.0
2016-12-20,sh600017,日照港,4.05,0.4963
2016-12-21,sh600017,日照港,4.12,1.7284
2016-12-22,sh600017,日照港,4.11,-0.2427
2016-12-23,sh600017,日照港,4.04,-1.7032
2016-12-26,sh600017,日照港,4.07,0.7426
2016-12-27,sh600017,日照港,4.06,-0.2457
2016-12-28,sh600017,日照港,4.02,-0.9852
2016-12-29,sh600017,日照港,4.03,0.2488
2016-12-30,sh600017,日照港,4.05,0.4963
2017-01-03,sh600017,日照港,4.1,1.2346
2017-01-04,sh600017,日照港,4.13,0.7317
2017-01-05,sh600017,日照港,4.12,-0.2421
2017-01-06,sh600017,日照港,4.11,-0.2427
2017-01-09,sh600017,日照港,4.12,0.2433
2017-01-10,sh600017,日照港,4.13,0.2427
2017-01-11,sh600017,日照港,4.08,-1.2107
2017-01-12,sh600017,日照港,4.05,-0.7353
2017-01-13,sh600017,日照港,4.02,-0.7407
2017-01-16,sh600017,日照港,3.95,-1.7413
2017-01-17,sh600017,日照港,3.99,1.0127
2017-01-18,sh600017,日照港,3.97,-0.5013
2017-01-19,sh600017,日照港,3.96,-0.2519
2017-01-20,sh600017,日照港,3.99,0.7576
2017-01-23,sh600017,日照港,4.0,0.2506
2017-01-24,sh600017,日照港,3.99,-0.25
2017-01-25,sh600017,日照港,3.99,0.0
2017-01-26,sh600017,日照港,4.0,0.2506
2017-02-03,sh600017,日照港,3.99,-0.25
2017-02-06,sh600017,日照港,4.01,0.5013
2017-02-07,sh600017,日照港,4.0,-0.2494
2017-02-08,sh600017,日照港,4.03,0.75
2017-02-09,sh600017,日照港,4.04,0.2481
2017-02-10,sh600017,日照港,4.09,1.2376
2017-02-13,sh600017,日照港,4.12,0.7335
2017-02-14,sh600017,日照港,4.13,0.2427
2017-02-15,sh600017,日照港,4.15,0.4843
2017-02-16,sh600017,日照港,4.18,0.7229
2017-02-17,sh600017,日照港,4.17,-0.2392
2017-02-20,sh600017,日照港,4.22,1.199
2017-02-21,sh600017,日照港,4.2,-0.4739
2017-02-22,sh600017,日照港,4.25,1.1905
2017-02-23,sh600017,日照港,4.19,-1.4118
2017-02-24,sh600017,日照港,4.19,0.0
2017-02-27,sh600017,日照港,4.13,-1.432
2017-02-28,sh600017,日照港,4.17,0.9685
2017-03-01,sh600017,日照港,4.15,-0.4796
2017-03-02,sh600017,日照港,4.15,0.0
2017-03-03,sh600017,日照港,4.12,-0.7229
2017-03-06,sh600017,日照港,4.15,0.7282
2017-03-07,sh600017,日照港,4.15,0.0
2017-03-08,sh600017,日照港,4.13,-0.4819
2017-03-09,sh600017,日照港,4.07,-1.4528
2017-03-10,sh600017,日照港,4.05,-0.4914
2017-03-13,sh600017,日照港,4.08,0.7407
2017-03-14,sh600017,日照港,4.08,0.0
2017-03-15,sh600017,日照港,4.06,-0.4902
2017-03-16,sh600017,日照港,4.11,1.2315
2017-03-17,sh600017,日照港,4.06,-1.2165
2017-03-20,sh600017,日照港,4.08,0.4926
2017-03-21,sh600017,日照港,4.08,0.0
2017-03-22,sh600017,日照港,4.08,0.0
2017-03-23,sh600017,日照港,4.06,-0.4902
2017-03-24,sh600017,日照港,4.16,2.4631
2017-03-27,sh600017,日照港,4.29,3.125
2017-03-28,sh600017,日照港,4.21,-1.8648
2017-03-29,sh600017,日照港,4.63,9.9762
2017-03-30,sh600017,日照港,4.55,-1.7279
2017-03-31,sh600017,日照港,4.3,-5.4945
2017-04-05,sh600017,日照港,4.37,1.6279
2017-04-06,sh600017,日照港,4.53,3.6613
2017-04-07,sh600017,日照港,4.41,-2.649
2017-04-10,sh600017,日照港,4.4,-0.2268
2017-04-11,sh600017,日照港,4.57,3.8636
2017-04-12,sh600017,日照港,4.5,-1.5317
2017-04-13,sh600017,日照港,4.62,2.6667
2017-04-14,sh600017,日照港,4.48,-3.0303
2017-04-17,sh600017,日照港,4.47,-0.2232
2017-04-18,sh600017,日照港,4.41,-1.3423
2017-04-19,sh600017,日照港,4.26,-3.4014
2017-04-20,sh600017,日照港,4.33,1.6432
2017-04-21,sh600017,日照港,4.28,-1.1547
2017-04-24,sh600017,日照港,4.12,-3.7383
2017-04-25,sh600017,日照港,4.18,1.4563
2017-04-26,sh600017,日照港,4.15,-0.7177
2017-04-27,sh600017,日照港,4.25,2.4096
2017-04-28,sh600017,日照港,4.26,0.2353
2017-05-02,sh600017,日照港,4.29,0.7042
2017-05-03,sh600017,日照港,4.34,1.1655
2017-05-04,sh600017,日照港,4.3,-0.9217
2017-05-05,sh600017,日照港,4.26,-0.9302
2017-05-08,sh600017,日照港,4.14,-2.8169
2017-05-09,sh600017,日照港,4.18,0.9662
2017-05-10,sh600017,日照港,4.05,-3.11
2017-05-11,sh600017,日照港,4.15,2.4691
2017-05-12,sh600017,日照港,4.22,1.6867
2017-05-15,sh600017,日照港,4.22,0.0
2017-05-16,sh600017,日照港,4.31,2.1327
2017-05-17,sh600017,日照港,4.31,0.0
2017-05-18,sh600017,日照港,4.28,-0.6961
2017-05-19,sh600017,日照港,4.27,-0.2336
2017-05-22,sh600017,日照港,4.2,-1.6393
2017-05-23,sh600017,日照港,4.12,-1.9048
2017-05-24,sh600017,日照港,4.19,1.699
2017-05-25,sh600017,日照港,4.24,1.1933
2017-05-26,sh600017,日照港,4.22,-0.4717
2017-05-31,sh600017,日照港,4.29,1.6588
2017-06-01,sh600017,日照港,4.22,-1.6317
2017-06-02,sh600017,日照港,4.29,1.6588
2017-06-05,sh600017,日照港,4.34,1.1655
2017-06-06,sh600017,日照港,4.34,0.0
2017-06-07,sh600017,日照港,4.41,1.6129
2017-06-08,sh600017,日照港,4.38,-0.6803
2017-06-09,sh600017,日照港,4.37,-0.2283
2017-06-12,sh600017,日照港,4.35,-0.4577
2017-06-13,sh600017,日照港,4.44,2.069
2017-06-14,sh600017,日照港,4.41,-0.6757
2017-06-15,sh600017,日照港,4.41,0.0
2017-06-16,sh600017,日照港,4.34,-1.5873
2017-06-19,sh600017,日照港,4.43,2.0737
2017-06-20,sh600017,日照港,4.42,-0.2257
2017-06-21,sh600017,日照港,4.38,-0.905
2017-06-22,sh600017,日照港,4.32,-1.3699
2017-06-23,sh600017,日照港,4.34,0.463
2017-06-26,sh600017,日照港,4.37,0.6912
2017-06-27,sh600017,日照港,4.37,0.0
2017-06-28,sh600017,日照港,4.46,2.0595
2017-06-29,sh600017,日照港,4.49,0.6726
2017-06-30,sh600017,日照港,4.5,0.2227
2017-07-03,sh600017,日照港,4.47,-0.6667
2017-07-04,sh600017,日照港,4.47,0.0
2017-07-05,sh600017,日照港,4.47,0.0
2017-07-06,sh600017,日照港,4.6,2.9083
2017-07-07,sh600017,日照港,4.54,-1.3043
2017-07-10,sh600017,日照港,4.61,1.5419
2017-07-11,sh600017,日照港,4.5,-2.3861
2017-07-12,sh600017,日照港,4.44,-1.3333
2017-07-13,sh600017,日照港,4.46,0.4505
2017-07-14,sh600017,日照港,4.53,1.5695
2017-07-17,sh600017,日照港,4.36,-3.7528
2017-07-18,sh600017,日照港,4.41,1.1468
2017-07-19,sh600017,日照港,4.5,2.0408
2017-07-20,sh600017,日照港,4.52,0.4444
2017-07-21,sh600017,日照港,4.49,-0.6637
2017-07-24,sh600017,日照港,4.62,2.8953
2017-07-25,sh600017,日照港,4.64,0.4329
2017-07-26,sh600017,日照港,4.59,-1.0776
2017-07-27,sh600017,日照港,4.76,3.7037
2017-07-28,sh600017,日照港,4.69,-1.4706
2017-07-31,sh600017,日照港,4.68,-0.2132
2017-08-01,sh600017,日照港,4.71,0.641
2017-08-02,sh600017,日照港,4.77,1.2739
2017-08-03,sh600017,日照港,4.73,-0.8386
2017-08-04,sh600017,日照港,4.66,-1.4799
2017-08-07,sh600017,日照港,4.7,0.8584
2017-08-08,sh600017,日照港,4.65,-1.0638
2017-08-09,sh600017,日照港,4.65,0.0
2017-08-10,sh600017,日照港,4.57,-1.7204
2017-08-11,sh600017,日照港,4.46,-2.407
2017-08-14,sh600017,日照港,4.52,1.3453
2017-08-15,sh600017,日照港,4.55,0.6637
2017-08-16,sh600017,日照港,4.52,-0.6593
2017-08-17,sh600017,日照港,4.56,0.885
2017-08-18,sh600017,日照港,4.55,-0.2193
2017-08-21,sh600017,日照港,4.57,0.4396
2017-08-22,sh600017,日照港,4.54,-0.6565
2017-08-23,sh600017,日照港,4.52,-0.4405
2017-08-24,sh600017,日照港,4.43,-1.9912
2017-08-25,sh600017,日照港,4.5,1.5801
2017-08-28,sh600017,日照港,4.53,0.6667
2017-08-29,sh600017,日照港,4.55,0.4415
2017-08-30,sh600017,日照港,4.56,0.2198
2017-08-31,sh600017,日照港,4.56,0.0
2017-09-01,sh600017,日照港,4.61,1.0965
2017-09-04,sh600017,日照港,4.59,-0.4338
2017-09-05,sh600017,日照港,4.57,-0.4357
2017-09-06,sh600017,日照港,4.54,-0.6565
2017-09-07,sh600017,日照港,4.49,-1.1013
2017-09-08,sh600017,日照港,4.52,0.6682
2017-09-11,sh600017,日照港,4.49,-0.6637
2017-09-12,sh600017,日照港,4.46,-0.6682
2017-09-13,sh600017,日照港,4.48,0.4484
2017-09-14,sh600017,日照港,4.48,0.0
2017-09-15,sh600017,日照港,4.41,-1.5625
2017-09-18,sh600017,日照港,4.41,0.0
2017-09-19,sh600017,日照港,4.42,0.2268
2017-09-20,sh600017,日照港,4.44,0.4525
2017-09-21,sh600017,日照港,4.38,-1.3514
2017-09-22,sh600017,日照港,4.32,-1.3699
2017-09-25,sh600017,日照港,4.24,-1.8519
2017-09-26,sh600017,日照港,4.26,0.4717
2017-09-27,sh600017,日照港,4.27,0.2347
2017-09-28,sh600017,日照港,4.21,-1.4052
2017-09-29,sh600017,日照港,4.22,0.2375
2017-10-09,sh600017,日照港,4.3,1.8957
2017-10-10,sh600017,日照港,4.32,0.4651
2017-10-11,sh600017,日照港,4.33,0.2315
2017-10-12,sh600017,日照港,4.3,-0.6928
2017-10-13,sh600017,日照港,4.31,0.2326
2017-10-16,sh600017,日照港,4.28,-0.6961
2017-10-17,sh600017,日照港,4.25,-0.7009
2017-10-18,sh600017,日照港,4.26,0.2353
2017-10-19,sh600017,日照港,4.2,-1.4085
2017-10-20,sh600017,日照港,4.3,2.381
2017-10-23,sh600017,日照港,4.28,-0.4651
2017-10-24,sh600017,日照港,4.27,-0.2336
2017-10-25,sh600017,日照港,4.26,-0.2342
2017-10-26,sh600017,日照港,4.27,0.2347
2017-10-27,sh600017,日照港,4.28,0.2342
2017-10-30,sh600017,日照港,4.19,-2.1028
2017-10-31,sh600017,日照港,4.25,1.432
2017-11-01,sh600017,日照港,4.21,-0.9412
2017-11-02,sh600017,日照港,4.15,-1.4252
2017-11-03,sh600017,日照港,4.11,-0.9639
2017-11-06,sh600017,日照港,4.13,0.4866
2017-11-07,sh600017,日照港,4.14,0.2421
2017-11-08,sh600017,日照港,4.15,0.2415
2017-11-09,sh600017,日照港,4.14,-0.241
2017-11-10,sh600017,日照港,4.1,-0.9662
2017-11-13,sh600017,日照港,4.11,0.2439
2017-11-14,sh600017,日照港,4.12,0.2433
2017-11-15,sh600017,日照港,4.05,-1.699
2017-11-16,sh600017,日照港,4.02,-0.7407
2017-11-17,sh600017,日照港,3.93,-2.2388
2017-11-20,sh600017,日照港,3.95,0.5089
2017-11-21,sh600017,日照港,3.98,0.7595
2017-11-22,sh600017,日照港,3.99,0.2513
2017-11-23,sh600017,日照港,3.91,-2.005
2017-11-24,sh600017,日照港,3.95,1.023
2017-11-27,sh600017,日照港,3.94,-0.2532
2017-11-28,sh600017,日照港,3.95,0.2538
2017-11-29,sh600017,日照港,3.95,0.0
2017-11-30,sh600017,日照港,3.93,-0.5063
2017-12-01,sh600017,日照港,3.95,0.5089
2017-12-04,sh600017,日照港,3.94,-0.2532
2017-12-05,sh600017,日照港,3.91,-0.7614
2017-12-06,sh600017,日照港,3.9,-0.2558
2017-12-07,sh600017,日照港,3.9,0.0
2017-12-08,sh600017,日照港,3.92,0.5128
2017-12-11,sh600017,日照港,3.95,0.7653
2017-12-12,sh600017,日照港,3.91,-1.0127
2017-12-13,sh600017,日照港,3.93,0.5115
2017-12-14,sh600017,日照港,3.94,0.2545
2017-12-15,sh600017,日照港,3.9,-1.0152
2017-12-18,sh600017,日照港,3.92,0.5128
2017-12-19,sh600017,日照港,3.92,0.0
2017-12-20,sh600017,日照港,3.88,-1.0204
2017-12-21,sh600017,日照港,3.88,0.0
2017-12-22,sh600017,日照港,3.89,0.2577
2017-12-25,sh600017,日照港,3.88,-0.2571
2017-12-26,sh600017,日照港,3.89,0.2577
2017-12-27,sh600017,日照港,3.87,-0.5141
2017-12-28,sh600017,日照港,3.86,-0.2584
2017-12-29,sh600017,日照港,3.88,0.5181
2018-01-02,sh600017,日照港,3.91,0.7732
2018-01-03,sh600017,日照港,3.95,1.023
2018-01-04,sh600017,日照港,3.96,0.2532
2018-01-05,sh600017,日照港,3.96,0.0
2018-01-08,sh600017,日照港,3.98,0.5051
2018-01-09,sh600017,日照港,3.97,-0.2513
2018-01-10,sh600017,日照港,3.98,0.2519
2018-01-11,sh600017,日照港,3.97,-0.2513
2018-01-12,sh600017,日照港,3.95,-0.5038
2018-01-15,sh600017,日照港,3.89,-1.519
2018-01-16,sh600017,日照港,3.9,0.2571
2018-01-17,sh600017,日照港,3.96,1.5385
2018-01-18,sh600017,日照港,3.98,0.5051
2018-01-19,sh600017,日照港,4.01,0.7538
2018-01-22,sh600017,日照港,4.01,0.0
2018-01-23,sh600017,日照港,4.02,0.2494
2018-01-24,sh600017,日照港,4.01,-0.2488
2018-01-25,sh600017,日照港,4.03,0.4988
2018-01-26,sh600017,日照港,4.04,0.2481
2018-01-29,sh600017,日照港,4.03,-0.2475
2018-01-30,sh600017,日照港,4.03,0.0
2018-01-31,sh600017,日照港,3.94,-2.2333
2018-02-01,sh600017,日照港,3.88,-1.5228
2018-02-02,sh600017,日照港,3.9,0.5155
2018-02-05,sh600017,日照港,3.89,-0.2564
2018-02-06,sh600017,日照港,3.74,-3.856
2018-02-07,sh600017,日照港,3.74,0.0
2018-02-08,sh600017,日照港,3.77,0.8021
2018-02-09,sh600017,日照港,3.68,-2.3873
2018-02-12,sh600017,日照港,3.71,0.8152
2018-02-13,sh600017,日照港,3.72,0.2695
2018-02-14,sh600017,日照港,3.72,0.0
2018-02-22,sh600017,日照港,3.75,0.8065
2018-02-23,sh600017,日照港,3.8,1.3333
2018-02-26,sh600017,日照港,3.82,0.5263
2018-02-27,sh600017,日照港,3.79,-0.7853
2018-02-28,sh600017,日照港,3.8,0.2639
2018-03-01,sh600017,日照港,3.79,-0.2632
2018-03-02,sh600017,日照港,3.77,-0.5277
2018-03-05,sh600017,日照港,3.76,-0.2653
2018-03-06,sh600017,日照港,3.79,0.7979
2018-03-07,sh600017,日照港,3.8,0.2639
2018-03-08,sh600017,日照港,3.8,0.0
2018-03-09,sh600017,日照港,3.85,1.3158
2018-03-12,sh600017,日照港,3.83,-0.5195
2018-03-13,sh600017,日照港,3.84,0.2611
2018-03-14,sh600017,日照港,3.8,-1.0417
2018-03-15,sh600017,日照港,3.79,-0.2632
2018-03-16,sh600017,日照港,3.76,-0.7916
2018-03-19,sh600017,日照港,3.78,0.5319
2018-03-20,sh600017,日照港,3.74,-1.0582
2018-03-21,sh600017,日照港,3.74,0.0
2018-03-22,sh600017,日照港,3.76,0.5348
2018-03-23,sh600017,日照港,3.56,-5.3191
2018-03-26,sh600017,日照港,3.63,1.9663
2018-03-27,sh600017,日照港,3.7,1.9284
2018-03-28,sh600017,日照港,3.68,-0.5405
2018-03-29,sh600017,日照港,3.68,0.0
2018-03-30,sh600017,日照港,3.68,0.0
2018-04-02,sh600017,日照港,3.65,-0.8152
2018-04-03,sh600017,日照港,3.71,1.6438
2018-04-04,sh600017,日照港,3.7,-0.2695
2018-04-09,sh600017,日照港,3.72,0.5405
2018-04-10,sh600017,日照港,3.75,0.8065
2018-04-11,sh600017,日照港,3.75,0.0
