日期,总市值,流通市值,PE-TTM,PB,PS-TTM,股息率,数据来源
2018-07-12,10343774653.82,10343774653.82,16.414357969715002,1.4185489226007997,2.6951939055255334,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2018-07-13,10468565500.85,10468565500.85,16.612386417070816,1.4356627835973241,2.7277096496940723,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2018-07-16,10468565500.85,10468565500.85,16.612386417070816,1.4356627835973241,2.7277096496940723,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2018-07-17,10898400640.62,10898400640.62,17.294484402407498,1.4946105270297971,2.839708324052372,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2018-07-18,10842938041.94,10842938041.94,17.20647175913825,1.4870043665868973,2.825256882199688,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2018-07-19,10607221997.550001,10607221997.550001,16.83241802524394,1.4546781847045736,2.763838254325782,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2018-07-20,10787475443.26,10787475443.26,17.118459115868998,1.4793982061439976,2.8108054403470044,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2018-07-23,11023191487.65,11023191487.65,17.49251284976331,1.5117243880263214,2.8722240682209104,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2018-07-24,11231176232.699999,11231176232.699999,17.822560262022993,1.5402474896871954,2.9264169751684745,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2018-07-25,11092519736.0,11092519736.0,17.60252865384987,1.521232088579946,2.8902883705367652,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2018-07-26,11161847984.35,11161847984.35,17.71254445793643,1.5307397891335708,2.90835267285262,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2018-07-27,11050922786.99,11050922786.99,17.53651917139793,1.5155274682477713,2.879449789147252,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2018-07-30,10870669341.28,10870669341.28,17.250478080772872,1.490807446808347,2.83248260312603,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2018-07-31,10995460188.31,10995460188.31,17.448506528128682,1.5079213078048714,2.864998347294568,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2018-08-01,11023191487.65,11023191487.65,17.49251284976331,1.5117243880263214,2.8722240682209104,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2018-08-02,10676550245.9,10676550245.9,16.9424338293305,1.4641858852581981,2.7819025566416364,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2018-08-03,11092519736.0,11092519736.0,17.60252865384987,1.521232088579946,2.8902883705367652,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2018-08-06,10842938041.94,10842938041.94,17.20647175913825,1.4870043665868973,2.825256882199688,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2018-08-07,11217310583.03,11217310583.03,17.800557101205683,1.5383459495764704,2.922804114705304,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2018-08-08,11161847984.35,11161847984.35,17.71254445793643,1.5307397891335708,2.90835267285262,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2018-08-09,11508489226.1,11508489226.1,18.26262347836924,1.5782782919016942,2.998674184431894,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2018-08-10,11522354875.77,11522354875.77,18.284626639186552,1.580179832012419,3.002287044895065,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2018-08-13,11522354875.77,11522354875.77,18.284626639186552,1.580179832012419,3.002287044895065,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2018-08-14,11771936569.83,11771936569.83,18.680683533898176,1.6144075540054679,3.067318533232142,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2018-08-15,11245041882.369999,11245041882.369999,18.766033866465566,1.5369260684651394,2.834043624094723,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2018-08-16,11272773181.710001,11272773181.710001,18.812312618294094,1.5407162683873716,2.841032634265117,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2018-08-17,10953863239.300001,10953863239.300001,18.280106972266093,1.4971289692817018,2.7606590173055876,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2018-08-20,10926131939.96,10926131939.96,18.233828220437566,1.4933387693594695,2.753670007135193,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2018-08-21,11120251035.34,11120251035.34,18.557779483237223,1.5198701688150946,2.8025930783279507,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2018-08-22,10939997589.63,10939997589.63,18.256967596351828,1.4952338693205856,2.75716451222039,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2018-08-23,10939997589.63,10939997589.63,18.256967596351828,1.4952338693205856,2.75716451222039,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2018-08-24,11064788436.66,11064788436.66,18.46522197958018,1.5122897689706305,2.7886150579871627,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2018-08-27,11258907532.039999,11258907532.039999,18.789173242379828,1.5388211684262554,2.8375381291799195,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2018-08-28,11286638831.380001,11286638831.380001,18.835451994208352,1.5426113683484877,2.844527139350314,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2018-08-29,11231176232.699999,11231176232.699999,18.742894490551308,1.5350309685040233,2.8305491190095258,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2018-08-30,11605548773.789999,11605548773.789999,19.36765764023635,1.5861986674541573,2.9249007563098433,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2018-08-31,11910593066.53,11910593066.53,19.876723910350094,1.627890866598711,3.0017798681841765,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2018-09-03,11771936569.83,11771936569.83,19.64533015120748,1.6089398669875503,2.9668348173322068,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2018-09-04,11799667869.17,11799667869.17,19.691608903036006,1.6127300669097824,2.973823827502601,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2018-09-05,11466892277.09,11466892277.09,19.136263881093743,1.5672476678429965,2.8899557054578744,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2018-09-06,11300504481.050001,11300504481.050001,18.858591370122614,1.5445064683096037,2.8480216444355113,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2018-09-07,11439160977.75,11439160977.75,19.089985129265223,1.5634574679207645,2.88296669528748,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2018-09-10,11466892277.09,11466892277.09,19.136263881093743,1.5672476678429965,2.8899557054578744,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2018-09-11,11605548773.789999,11605548773.789999,19.36765764023635,1.5861986674541573,2.9249007563098433,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2018-09-12,11369832729.4,11369832729.4,18.974288249693917,1.5539819681151839,2.8654941698614955,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2018-09-13,11300504481.050001,11300504481.050001,18.858591370122614,1.5445064683096037,2.8480216444355113,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2018-09-14,11175713634.02,11175713634.02,18.650336986894267,1.5274505686595592,2.8165710986687382,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2018-09-17,10829072392.269999,10829072392.269999,18.07185258903774,1.480073069631657,2.7292084715388145,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2018-09-18,10953863239.300001,10953863239.300001,18.280106972266093,1.4971289692817018,2.7606590173055876,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2018-09-19,11342101430.06,11342101430.06,18.928009497865393,1.5501917681929518,2.8585051596911017,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2018-09-20,11203444933.36,11203444933.36,18.696615738722787,1.5312407685817913,2.8235601088391324,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2018-09-21,11314370130.72,11314370130.72,18.881730746036872,1.5464015682707197,2.8515161495207075,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2018-09-25,11272773181.710001,11272773181.710001,18.812312618294094,1.5407162683873716,2.841032634265117,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2018-09-26,11203444933.36,11203444933.36,18.696615738722787,1.5312407685817913,2.8235601088391324,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2018-09-27,11037057137.32,11037057137.32,18.418943227751654,1.5084995690483982,2.781626047816769,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2018-09-28,11203444933.36,11203444933.36,18.696615738722787,1.5312407685817913,2.8235601088391324,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2018-10-08,10842938041.94,10842938041.94,18.094991964952005,1.481968169592773,2.7327029766240116,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2018-10-09,10856803691.61,10856803691.61,18.118131340866267,1.4838632695538891,2.7361974817092087,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2018-10-10,10884534990.949999,10884534990.949999,18.164410092694784,1.4876534694761212,2.743186491879602,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2018-10-11,9844611265.699999,9844611265.699999,16.428956899125218,1.3455209723924155,2.4810986104898314,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2018-10-12,9816879966.36,9816879966.36,16.3826781472967,1.3417307724701835,2.4741096003194376,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2018-10-15,9761417367.68,9761417367.68,16.290120643639657,1.3341503726257191,2.46013157997865,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2018-10-16,9567298272.300001,9567298272.300001,15.966169380840006,1.307618973170094,2.4112085087858928,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2018-10-17,9692089119.33,9692089119.33,16.17442376406835,1.3246748728201387,2.442659054552665,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2018-10-18,9595029571.64,9595029571.64,16.012448132668524,1.311409173092326,2.4181975189562865,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2018-10-19,9705954769.0,9705954769.0,16.197563139982613,1.3265699727812548,2.446153559637862,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2018-10-22,10066461660.42,10066461660.42,16.799186913753395,1.3758425717702727,2.537010691852983,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2018-10-23,9969402112.730001,9969402112.730001,16.637211282353572,1.3625768720424603,2.5125491562566045,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2018-10-24,9941670813.39,9941670813.39,16.590932530525045,1.358786672120228,2.50556014608621,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2018-10-25,9969402112.730001,9969402112.730001,16.637211282353572,1.3625768720424603,2.5125491562566045,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2018-10-26,9927805163.72,9927805163.72,16.567793154610786,1.356891572159112,2.502065641001013,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2018-10-29,9775283017.35,9775283017.35,16.15705939906808,1.305428088735832,2.35594242115764,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2018-10-30,9858476915.37,9858476915.37,16.294566287570785,1.3165381150229456,2.3759929949547267,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2018-10-31,10218983806.79,10218983806.79,16.890429471082516,1.3646815622671038,2.462878814742101,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2018-11-01,10135789908.769999,10135789908.769999,16.752922582579806,1.3535715359799902,2.4428282409450137,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2018-11-02,10329909004.15,10329909004.15,17.073771989086126,1.3794949306499218,2.4896129131382154,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2018-11-05,10399237252.5,10399237252.5,17.188361062838382,1.388753285889183,2.506321724635787,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2018-11-06,10482431150.519999,10482431150.519999,17.325867951341085,1.3998633121762964,2.5263722984328734,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2018-11-07,10399237252.5,10399237252.5,17.188361062838382,1.388753285889183,2.506321724635787,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2018-11-08,10704281545.24,10704281545.24,17.692552987348307,1.4294900489419322,2.579840495225104,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2018-11-09,10551759398.87,10551759398.87,17.440457025093345,1.4091216674155578,2.543081109930446,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2018-11-12,10842938041.94,10842938041.94,17.92173113485282,1.4480067594204549,2.613258118220248,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2018-11-13,11272773181.710001,11272773181.710001,18.632183392116808,1.5054085619038744,2.7168527495051937,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2018-11-14,11231176232.699999,11231176232.699999,18.563429947865448,1.4998535487603175,2.70682746260665,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2018-11-15,11369832729.4,11369832729.4,18.792608095369964,1.51837025923884,2.740245085601794,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2018-11-16,11453026627.42,11453026627.42,18.93011498387267,1.5294802855259535,2.7602956593988806,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2018-11-19,11494623576.429998,11494623576.429998,18.99886842812402,1.5350352986695102,2.7703209462974234,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2018-11-20,11189579283.69,11189579283.69,18.494676503614098,1.4942985356167608,2.6968021757081075,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2018-11-21,11591683124.119999,11591683124.119999,19.15929313137718,1.547996996004476,2.793713282394024,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2018-11-22,11633280073.130001,11633280073.130001,19.228046575628536,1.5535520091480328,2.803738569292568,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2018-11-23,11383698379.070002,11383698379.070002,18.815525910120417,1.5202219302866924,2.743586847901309,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2018-11-26,11591683124.119999,11591683124.119999,19.15929313137718,1.547996996004476,2.793713282394024,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2018-11-27,11605548773.789999,11605548773.789999,19.182210946127633,1.549848667052328,2.7970550446935385,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2018-11-28,11785802219.5,11785802219.5,19.4801425378835,1.5739203906744073,2.8404979545872258,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2018-11-29,11508489226.1,11508489226.1,19.021786242874477,1.5368869697173626,2.7736627085969383,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2018-11-30,11591683124.119999,11591683124.119999,19.15929313137718,1.547996996004476,2.793713282394024,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2018-12-03,11910593066.53,11910593066.53,19.68640287063756,1.5905854301050775,2.8705738152828553,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2018-12-04,12936651142.11,12936651142.11,21.382321162170946,1.7276090876461436,3.1178642254469198,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2018-12-05,12465219053.33,12465219053.33,20.603115460655605,1.6646522720191674,3.0042443072634306,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2018-12-06,12534547301.679998,12534547301.679998,20.717704534407858,1.6739106272584283,3.020953118761002,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2018-12-07,12382025155.31,12382025155.31,20.4656085721529,1.6535422457320539,2.984193733466344,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2018-12-10,11536220525.44,11536220525.44,19.067621872375376,1.540590311813067,2.7803462331959667,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2018-12-11,10953863239.300001,10953863239.300001,18.10507365285643,1.4628201278032729,2.639992216616363,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2018-12-12,10704281545.24,10704281545.24,17.692552987348307,1.4294900489419322,2.579840495225104,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2018-12-13,10759744143.92,10759744143.92,17.78422424635011,1.4368967331333413,2.5932075444231613,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2018-12-14,10787475443.26,10787475443.26,17.830059875851013,1.4406000752290458,2.59989106902219,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2018-12-17,10565625048.54,10565625048.54,17.463374839843798,1.41097333846341,2.54642287222996,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2018-12-18,10385371602.83,10385371602.83,17.16544324808793,1.3869016148413307,2.502979962336273,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2018-12-19,10232849456.46,10232849456.46,16.913347285832966,1.366533233314956,2.4662205770416143,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2018-12-20,10246715106.13,10246715106.13,16.936265100583416,1.3683849043628082,2.469562339341129,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2018-12-21,10205118157.12,10205118157.12,16.867511656332066,1.3628298912192516,2.4595370524425864,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2018-12-24,10274446405.47,10274446405.47,16.98210073008432,1.372088246458513,2.4762458639401577,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2018-12-25,10052596010.75,10052596010.75,16.6154156940771,1.342461509692877,2.422777667147928,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2018-12-26,9969402112.730001,9969402112.730001,16.477908805574398,1.3313514834057634,2.402727093350842,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2018-12-27,11540394989.24,11540394989.24,19.074521627549334,1.307279759783684,2.7813523213403766,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2018-12-28,11507702652.16,11507702652.16,19.02048615551662,1.3035764176879798,2.7734731362940868,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2019-01-02,11589433494.86,11589433494.86,19.15557483559841,1.312834772927241,2.793171098909812,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2019-01-03,11654818169.02,11654818169.02,19.263645779663847,1.3202414571186498,2.808929469002392,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2019-01-04,11965395371.28,11965395371.28,19.776982763974665,1.3554232070278427,2.883781726942147,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2019-01-07,12063472382.52,12063472382.52,19.939089180072816,1.366533233314956,2.907419282081017,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2019-01-08,12177895562.300001,12177895562.300001,20.128213332187332,1.3794949306499218,2.934996429743032,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2019-01-09,12047126213.98,12047126213.98,19.91207144405646,1.3646815622671038,2.903479689557872,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2019-01-10,11932703034.199999,11932703034.199999,19.722947291941946,1.351719864932138,2.8759025418958566,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2019-01-11,12047126213.98,12047126213.98,19.91207144405646,1.3646815622671038,2.903479689557872,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2019-01-14,11998087708.36,11998087708.36,19.831018236007385,1.3591265491235471,2.891660911988437,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2019-01-15,12014433876.9,12014433876.9,19.85803597202374,1.3609782201713991,2.895600504511582,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2019-01-16,12145203225.22,12145203225.22,20.07417786015461,1.3757915885542171,2.927117244696742,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2019-01-17,12014433876.9,12014433876.9,19.85803597202374,1.3609782201713991,2.895600504511582,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2019-01-18,12210587899.38,12210587899.38,20.182248804220045,1.3831982727456262,2.942875614789322,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2019-01-21,12194241730.84,12194241730.84,20.155231068203687,1.381346601697774,2.938936022266177,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2019-01-22,12047126213.98,12047126213.98,19.91207144405646,1.3646815622671038,2.903479689557872,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2019-01-23,12063472382.52,12063472382.52,19.939089180072816,1.366533233314956,2.907419282081017,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2019-01-24,12030780045.44,12030780045.44,19.8850537080401,1.3628298912192516,2.899540097034727,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2019-01-25,11932703034.199999,11932703034.199999,19.722947291941946,1.351719864932138,2.8759025418958566,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2019-01-28,11834626022.960001,11834626022.960001,19.560840875843795,1.3406098386450247,2.852264986756987,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2019-01-29,11622125831.94,11622125831.94,19.20961030763113,1.3165381150229456,2.801050283956102,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2019-01-30,11589433494.86,11589433494.86,19.15557483559841,1.312834772927241,2.793171098909812,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2019-01-31,11376933303.84,11376933303.84,18.804344267385748,1.2887630493051618,2.7419563961089266,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2019-02-01,11769241348.800001,11769241348.800001,19.45276993177836,1.3332031544536156,2.836506616664407,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2019-02-11,11932703034.199999,11932703034.199999,19.722947291941946,1.351719864932138,2.8759025418958566,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2019-02-12,12079818551.06,12079818551.06,19.966106916089174,1.3683849043628082,2.911358874604162,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2019-02-13,12226934067.92,12226934067.92,20.209266540236406,1.3850499437934785,2.946815207312467,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2019-02-14,12259626405.0,12259626405.0,20.263302012269122,1.388753285889183,2.954694392358757,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2019-02-15,12210587899.38,12210587899.38,20.182248804220045,1.3831982727456262,2.942875614789322,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2019-02-18,12472126596.02,12472126596.02,20.61453258048179,1.4128250095112622,3.0059090951596423,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2019-02-19,12799049966.82,12799049966.82,21.154887300808966,1.449858430468307,3.0847009456225423,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2019-02-20,12635588281.42,12635588281.42,20.884709940645376,1.4313417199897847,3.0453050203910923,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2019-02-21,12488472764.56,12488472764.56,20.641550316498147,1.4146766805591142,3.009848687682787,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2019-02-22,12602895944.34,12602895944.34,20.83067446861266,1.42763837789408,3.0374258353448025,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2019-02-25,13142319506.159998,13142319506.159998,21.722259757152496,1.488743522473204,3.167432388608587,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2019-02-26,13224050348.86,13224050348.86,21.857348437234297,1.4980018777124653,3.187130351224313,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2019-02-27,13125973337.619999,13125973337.619999,21.69524202113614,1.4868918514253517,3.163492796085442,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2019-02-28,13240396517.4,13240396517.4,21.88436617325065,1.4998535487603175,3.1910699437474577,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2019-03-01,13207704180.32,13207704180.32,21.830330701217935,1.496150206664613,3.1831907587011674,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2019-03-04,13224050348.86,13224050348.86,21.857348437234297,1.4980018777124653,3.187130351224313,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2019-03-05,13550973719.659998,13550973719.659998,22.397703157561466,1.5350352986695102,3.2659222016872125,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2019-03-06,13681743067.98,13681743067.98,22.61384504569234,1.549848667052328,3.2974389418723726,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2019-03-07,13943281764.619999,13943281764.619999,23.04612882195408,1.579475403817964,3.360472422242693,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2019-03-08,13076934832.0,13076934832.0,21.614188813087065,1.481336838281795,3.1516740185160077,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2019-03-11,13698089236.52,13698089236.52,22.6408627817087,1.5517003381001806,3.301378534395518,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2019-03-12,14221166629.8,14221166629.8,23.50543033423218,1.6109538116314521,3.427445495136158,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2019-03-13,13779820079.22,13779820079.22,22.775951461790495,1.5609586933394417,3.321076497011243,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2019-03-14,13698089236.52,13698089236.52,22.6408627817087,1.5517003381001806,3.301378534395518,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2019-03-15,14270205135.42,14270205135.42,23.58648354228126,1.616508824775009,3.4392642727055933,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2019-03-18,14711551686.0,14711551686.0,24.315962414722947,1.6665039430670197,3.5456332708305083,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2019-03-19,14384628315.2,14384628315.2,23.775607694395774,1.6294705221099748,3.4668414203676083,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2019-03-20,14597128506.22,14597128506.22,24.126838262608434,1.6535422457320539,3.5180561231684933,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2019-03-21,14973090382.64,14973090382.64,24.748246190984688,1.6961306798326554,3.6086667512008286,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2019-03-22,15005782719.72,15005782719.72,24.802281663017407,1.6998340219283599,3.6165459362471184,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2019-03-25,14450012989.36,14450012989.36,23.88367863846121,1.6368772063013837,3.4825997904601884,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2019-03-26,14482705326.439999,14482705326.439999,23.93771411049392,1.6405805483970881,3.4904789755064782,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2019-03-27,15022128888.259998,15022128888.259998,24.82929939903376,1.701685692976212,3.620485528770263,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2019-03-28,15414436933.22,15414436933.22,25.477725063426377,1.746125798124666,3.7150357493257435,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2019-03-29,15332706090.52,15332706090.52,25.342636383344583,1.736867442885405,3.695337786710019,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2019-04-01,15692321798.4,15692321798.4,25.937026575704476,1.777604205938154,3.782008822219209,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2019-04-02,15447129270.3,15447129270.3,25.531760535459092,1.7498291402203705,3.722914934372034,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
2019-04-03,15528860113.0,15528860113.0,25.66684921554089,1.7590874954596318,3.742612896987759,,Tencent/Eastmoney;按公告日匹配财报，使用历史生效股本
