日期,标的代码,标的名称,收盘价,涨跌幅
2016-01-04,sh000001,上证指数,3296.26,
2016-01-05,sh000001,上证指数,3287.71,-0.2594
2016-01-06,sh000001,上证指数,3361.84,2.2548
2016-01-07,sh000001,上证指数,3125.0,-7.045
2016-01-08,sh000001,上证指数,3186.41,1.9651
2016-01-11,sh000001,上证指数,3016.7,-5.3261
2016-01-12,sh000001,上证指数,3022.86,0.2042
2016-01-13,sh000001,上证指数,2949.6,-2.4235
2016-01-14,sh000001,上证指数,3007.65,1.9681
2016-01-15,sh000001,上证指数,2900.97,-3.547
2016-01-18,sh000001,上证指数,2913.84,0.4436
2016-01-19,sh000001,上证指数,3007.74,3.2226
2016-01-20,sh000001,上证指数,2976.69,-1.0323
2016-01-21,sh000001,上证指数,2880.48,-3.2321
2016-01-22,sh000001,上证指数,2916.56,1.2526
2016-01-25,sh000001,上证指数,2938.51,0.7526
2016-01-26,sh000001,上证指数,2749.79,-6.4223
2016-01-27,sh000001,上证指数,2735.56,-0.5175
2016-01-28,sh000001,上证指数,2655.66,-2.9208
2016-01-29,sh000001,上证指数,2737.6,3.0855
2016-02-01,sh000001,上证指数,2688.85,-1.7808
2016-02-02,sh000001,上证指数,2749.57,2.2582
2016-02-03,sh000001,上证指数,2739.25,-0.3753
2016-02-04,sh000001,上证指数,2781.02,1.5249
2016-02-05,sh000001,上证指数,2763.49,-0.6303
2016-02-15,sh000001,上证指数,2746.2,-0.6257
2016-02-16,sh000001,上证指数,2836.57,3.2907
2016-02-17,sh000001,上证指数,2867.34,1.0848
2016-02-18,sh000001,上证指数,2862.89,-0.1552
2016-02-19,sh000001,上证指数,2860.02,-0.1002
2016-02-22,sh000001,上证指数,2927.18,2.3482
2016-02-23,sh000001,上证指数,2903.33,-0.8148
2016-02-24,sh000001,上证指数,2928.9,0.8807
2016-02-25,sh000001,上证指数,2741.25,-6.4068
2016-02-26,sh000001,上证指数,2767.21,0.947
2016-02-29,sh000001,上证指数,2687.98,-2.8632
2016-03-01,sh000001,上证指数,2733.17,1.6812
2016-03-02,sh000001,上证指数,2849.68,4.2628
2016-03-03,sh000001,上证指数,2859.76,0.3537
2016-03-04,sh000001,上证指数,2874.15,0.5032
2016-03-07,sh000001,上证指数,2897.34,0.8068
2016-03-08,sh000001,上证指数,2901.39,0.1398
2016-03-09,sh000001,上证指数,2862.56,-1.3383
2016-03-10,sh000001,上证指数,2804.73,-2.0202
2016-03-11,sh000001,上证指数,2810.31,0.1989
2016-03-14,sh000001,上证指数,2859.5,1.7503
2016-03-15,sh000001,上证指数,2864.37,0.1703
2016-03-16,sh000001,上证指数,2870.43,0.2116
2016-03-17,sh000001,上证指数,2904.83,1.1984
2016-03-18,sh000001,上证指数,2955.15,1.7323
2016-03-21,sh000001,上证指数,3018.8,2.1539
2016-03-22,sh000001,上证指数,2999.36,-0.644
2016-03-23,sh000001,上证指数,3009.96,0.3534
2016-03-24,sh000001,上证指数,2960.97,-1.6276
2016-03-25,sh000001,上证指数,2979.43,0.6234
2016-03-28,sh000001,上证指数,2957.82,-0.7253
2016-03-29,sh000001,上证指数,2919.83,-1.2844
2016-03-30,sh000001,上证指数,3000.65,2.768
2016-03-31,sh000001,上证指数,3003.92,0.109
2016-04-01,sh000001,上证指数,3009.53,0.1868
2016-04-05,sh000001,上证指数,3053.07,1.4467
2016-04-06,sh000001,上证指数,3050.59,-0.0812
2016-04-07,sh000001,上证指数,3008.42,-1.3824
2016-04-08,sh000001,上证指数,2984.96,-0.7798
2016-04-11,sh000001,上证指数,3033.96,1.6416
2016-04-12,sh000001,上证指数,3023.65,-0.3398
2016-04-13,sh000001,上证指数,3066.64,1.4218
2016-04-14,sh000001,上证指数,3082.36,0.5126
2016-04-15,sh000001,上证指数,3078.12,-0.1376
2016-04-18,sh000001,上证指数,3033.66,-1.4444
2016-04-19,sh000001,上证指数,3042.82,0.3019
2016-04-20,sh000001,上证指数,2972.58,-2.3084
2016-04-21,sh000001,上证指数,2952.89,-0.6624
2016-04-22,sh000001,上证指数,2959.24,0.215
2016-04-25,sh000001,上证指数,2946.67,-0.4248
2016-04-26,sh000001,上证指数,2964.7,0.6119
2016-04-27,sh000001,上证指数,2953.67,-0.372
2016-04-28,sh000001,上证指数,2945.59,-0.2736
2016-04-29,sh000001,上证指数,2938.32,-0.2468
2016-05-03,sh000001,上证指数,2992.64,1.8487
2016-05-04,sh000001,上证指数,2991.27,-0.0458
2016-05-05,sh000001,上证指数,2997.84,0.2196
2016-05-06,sh000001,上证指数,2913.25,-2.8217
2016-05-09,sh000001,上证指数,2832.11,-2.7852
2016-05-10,sh000001,上证指数,2832.59,0.0169
2016-05-11,sh000001,上证指数,2837.04,0.1571
2016-05-12,sh000001,上证指数,2835.86,-0.0416
2016-05-13,sh000001,上证指数,2827.11,-0.3085
2016-05-16,sh000001,上证指数,2850.86,0.8401
2016-05-17,sh000001,上证指数,2843.68,-0.2519
2016-05-18,sh000001,上证指数,2807.51,-1.2719
2016-05-19,sh000001,上证指数,2806.91,-0.0214
2016-05-20,sh000001,上证指数,2825.48,0.6616
2016-05-23,sh000001,上证指数,2843.65,0.6431
2016-05-24,sh000001,上证指数,2821.67,-0.773
2016-05-25,sh000001,上证指数,2815.09,-0.2332
2016-05-26,sh000001,上证指数,2822.44,0.2611
2016-05-27,sh000001,上证指数,2821.05,-0.0492
2016-05-30,sh000001,上证指数,2822.45,0.0496
2016-05-31,sh000001,上证指数,2916.62,3.3365
2016-06-01,sh000001,上证指数,2913.51,-0.1066
2016-06-02,sh000001,上证指数,2925.23,0.4023
2016-06-03,sh000001,上证指数,2938.68,0.4598
2016-06-06,sh000001,上证指数,2934.1,-0.1559
2016-06-07,sh000001,上证指数,2936.04,0.0661
2016-06-08,sh000001,上证指数,2927.16,-0.3024
2016-06-13,sh000001,上证指数,2833.07,-3.2144
2016-06-14,sh000001,上证指数,2842.19,0.3219
2016-06-15,sh000001,上证指数,2887.21,1.584
2016-06-16,sh000001,上证指数,2872.82,-0.4984
2016-06-17,sh000001,上证指数,2885.11,0.4278
2016-06-20,sh000001,上证指数,2888.81,0.1282
2016-06-21,sh000001,上证指数,2878.56,-0.3548
2016-06-22,sh000001,上证指数,2905.55,0.9376
2016-06-23,sh000001,上证指数,2891.96,-0.4677
2016-06-24,sh000001,上证指数,2854.29,-1.3026
2016-06-27,sh000001,上证指数,2895.7,1.4508
2016-06-28,sh000001,上证指数,2912.56,0.5822
2016-06-29,sh000001,上证指数,2931.59,0.6534
2016-06-30,sh000001,上证指数,2929.61,-0.0675
2016-07-01,sh000001,上证指数,2932.48,0.098
2016-07-04,sh000001,上证指数,2988.6,1.9137
2016-07-05,sh000001,上证指数,3006.39,0.5953
2016-07-06,sh000001,上证指数,3017.29,0.3626
2016-07-07,sh000001,上证指数,3016.85,-0.0146
2016-07-08,sh000001,上证指数,2988.09,-0.9533
2016-07-11,sh000001,上证指数,2994.92,0.2286
2016-07-12,sh000001,上证指数,3049.38,1.8184
2016-07-13,sh000001,上证指数,3060.69,0.3709
2016-07-14,sh000001,上证指数,3054.02,-0.2179
2016-07-15,sh000001,上证指数,3054.3,0.0092
2016-07-18,sh000001,上证指数,3043.56,-0.3516
2016-07-19,sh000001,上证指数,3036.6,-0.2287
2016-07-20,sh000001,上证指数,3027.9,-0.2865
2016-07-21,sh000001,上证指数,3039.01,0.3669
2016-07-22,sh000001,上证指数,3012.82,-0.8618
2016-07-25,sh000001,上证指数,3015.83,0.0999
2016-07-26,sh000001,上证指数,3050.17,1.1387
2016-07-27,sh000001,上证指数,2992.0,-1.9071
2016-07-28,sh000001,上证指数,2994.32,0.0775
2016-07-29,sh000001,上证指数,2979.34,-0.5003
2016-08-01,sh000001,上证指数,2953.39,-0.871
2016-08-02,sh000001,上证指数,2971.28,0.6057
2016-08-03,sh000001,上证指数,2978.46,0.2416
2016-08-04,sh000001,上证指数,2982.43,0.1333
2016-08-05,sh000001,上证指数,2976.7,-0.1921
2016-08-08,sh000001,上证指数,3004.28,0.9265
2016-08-09,sh000001,上证指数,3025.68,0.7123
2016-08-10,sh000001,上证指数,3018.75,-0.229
2016-08-11,sh000001,上证指数,3002.64,-0.5337
2016-08-12,sh000001,上证指数,3050.67,1.5996
2016-08-15,sh000001,上证指数,3125.2,2.4431
2016-08-16,sh000001,上证指数,3110.04,-0.4851
2016-08-17,sh000001,上证指数,3109.55,-0.0158
2016-08-18,sh000001,上证指数,3104.11,-0.1749
2016-08-19,sh000001,上证指数,3108.1,0.1285
2016-08-22,sh000001,上证指数,3084.81,-0.7493
2016-08-23,sh000001,上证指数,3089.71,0.1588
2016-08-24,sh000001,上证指数,3085.88,-0.124
2016-08-25,sh000001,上证指数,3068.33,-0.5687
2016-08-26,sh000001,上证指数,3070.31,0.0645
2016-08-29,sh000001,上证指数,3070.03,-0.0091
2016-08-30,sh000001,上证指数,3074.68,0.1515
2016-08-31,sh000001,上证指数,3085.49,0.3516
2016-09-01,sh000001,上证指数,3063.31,-0.7188
2016-09-02,sh000001,上证指数,3067.35,0.1319
2016-09-05,sh000001,上证指数,3072.1,0.1549
2016-09-06,sh000001,上证指数,3090.71,0.6058
2016-09-07,sh000001,上证指数,3091.93,0.0395
2016-09-08,sh000001,上证指数,3095.95,0.13
2016-09-09,sh000001,上证指数,3078.85,-0.5523
2016-09-12,sh000001,上证指数,3021.98,-1.8471
2016-09-13,sh000001,上证指数,3023.51,0.0506
2016-09-14,sh000001,上证指数,3002.85,-0.6833
2016-09-19,sh000001,上证指数,3026.05,0.7726
2016-09-20,sh000001,上证指数,3023.0,-0.1008
2016-09-21,sh000001,上证指数,3025.87,0.0949
2016-09-22,sh000001,上证指数,3042.31,0.5433
2016-09-23,sh000001,上证指数,3033.9,-0.2764
2016-09-26,sh000001,上证指数,2980.43,-1.7624
2016-09-27,sh000001,上证指数,2998.17,0.5952
2016-09-28,sh000001,上证指数,2987.86,-0.3439
2016-09-29,sh000001,上证指数,2998.48,0.3554
2016-09-30,sh000001,上证指数,3004.7,0.2074
2016-10-10,sh000001,上证指数,3048.14,1.4457
2016-10-11,sh000001,上证指数,3065.25,0.5613
2016-10-12,sh000001,上证指数,3058.5,-0.2202
2016-10-13,sh000001,上证指数,3061.35,0.0932
2016-10-14,sh000001,上证指数,3063.81,0.0804
2016-10-17,sh000001,上证指数,3041.17,-0.7389
2016-10-18,sh000001,上证指数,3083.88,1.4044
2016-10-19,sh000001,上证指数,3084.72,0.0272
2016-10-20,sh000001,上证指数,3084.46,-0.0084
2016-10-21,sh000001,上证指数,3090.94,0.2101
2016-10-24,sh000001,上证指数,3128.25,1.2071
2016-10-25,sh000001,上证指数,3131.94,0.118
2016-10-26,sh000001,上证指数,3116.31,-0.4991
2016-10-27,sh000001,上证指数,3112.35,-0.1271
2016-10-28,sh000001,上证指数,3104.27,-0.2596
2016-10-31,sh000001,上证指数,3100.49,-0.1218
2016-11-01,sh000001,上证指数,3122.44,0.708
2016-11-02,sh000001,上证指数,3102.73,-0.6312
2016-11-03,sh000001,上证指数,3128.94,0.8447
2016-11-04,sh000001,上证指数,3125.32,-0.1157
2016-11-07,sh000001,上证指数,3133.33,0.2563
2016-11-08,sh000001,上证指数,3147.89,0.4647
2016-11-09,sh000001,上证指数,3128.37,-0.6201
2016-11-10,sh000001,上证指数,3171.28,1.3716
2016-11-11,sh000001,上证指数,3196.04,0.7808
2016-11-14,sh000001,上证指数,3210.37,0.4484
2016-11-15,sh000001,上证指数,3206.99,-0.1053
2016-11-16,sh000001,上证指数,3205.06,-0.0602
2016-11-17,sh000001,上证指数,3208.45,0.1058
2016-11-18,sh000001,上证指数,3192.86,-0.4859
2016-11-21,sh000001,上证指数,3218.15,0.7921
2016-11-22,sh000001,上证指数,3248.35,0.9384
2016-11-23,sh000001,上证指数,3241.14,-0.222
2016-11-24,sh000001,上证指数,3241.74,0.0185
2016-11-25,sh000001,上证指数,3261.94,0.6231
2016-11-28,sh000001,上证指数,3277.0,0.4617
2016-11-29,sh000001,上证指数,3282.92,0.1807
2016-11-30,sh000001,上证指数,3250.03,-1.0019
2016-12-01,sh000001,上证指数,3273.31,0.7163
2016-12-02,sh000001,上证指数,3243.84,-0.9003
2016-12-05,sh000001,上证指数,3204.71,-1.2063
2016-12-06,sh000001,上证指数,3199.65,-0.1579
2016-12-07,sh000001,上证指数,3222.24,0.706
2016-12-08,sh000001,上证指数,3215.37,-0.2132
2016-12-09,sh000001,上证指数,3232.88,0.5446
2016-12-12,sh000001,上证指数,3152.97,-2.4718
2016-12-13,sh000001,上证指数,3155.04,0.0657
2016-12-14,sh000001,上证指数,3140.53,-0.4599
2016-12-15,sh000001,上证指数,3117.68,-0.7276
2016-12-16,sh000001,上证指数,3122.98,0.17
2016-12-19,sh000001,上证指数,3118.08,-0.1569
2016-12-20,sh000001,上证指数,3102.88,-0.4875
2016-12-21,sh000001,上证指数,3137.43,1.1135
2016-12-22,sh000001,上证指数,3139.56,0.0679
2016-12-23,sh000001,上证指数,3110.15,-0.9368
2016-12-26,sh000001,上证指数,3122.57,0.3993
2016-12-27,sh000001,上证指数,3114.66,-0.2533
2016-12-28,sh000001,上证指数,3102.24,-0.3988
2016-12-29,sh000001,上证指数,3096.1,-0.1979
2016-12-30,sh000001,上证指数,3103.64,0.2435
2017-01-03,sh000001,上证指数,3135.92,1.0401
2017-01-04,sh000001,上证指数,3158.79,0.7293
2017-01-05,sh000001,上证指数,3165.41,0.2096
2017-01-06,sh000001,上证指数,3154.32,-0.3503
2017-01-09,sh000001,上证指数,3171.24,0.5364
2017-01-10,sh000001,上证指数,3161.67,-0.3018
2017-01-11,sh000001,上证指数,3136.75,-0.7882
2017-01-12,sh000001,上证指数,3119.29,-0.5566
2017-01-13,sh000001,上证指数,3112.76,-0.2093
2017-01-16,sh000001,上证指数,3103.43,-0.2997
2017-01-17,sh000001,上证指数,3108.77,0.1721
2017-01-18,sh000001,上证指数,3113.01,0.1364
2017-01-19,sh000001,上证指数,3101.3,-0.3762
2017-01-20,sh000001,上证指数,3123.14,0.7042
2017-01-23,sh000001,上证指数,3136.77,0.4364
2017-01-24,sh000001,上证指数,3142.55,0.1843
2017-01-25,sh000001,上证指数,3149.55,0.2227
2017-01-26,sh000001,上证指数,3159.17,0.3054
2017-02-03,sh000001,上证指数,3140.17,-0.6014
2017-02-06,sh000001,上证指数,3156.98,0.5353
2017-02-07,sh000001,上证指数,3153.09,-0.1232
2017-02-08,sh000001,上证指数,3166.98,0.4405
2017-02-09,sh000001,上证指数,3183.18,0.5115
2017-02-10,sh000001,上证指数,3196.7,0.4247
2017-02-13,sh000001,上证指数,3216.84,0.63
2017-02-14,sh000001,上证指数,3217.93,0.0339
2017-02-15,sh000001,上证指数,3212.99,-0.1535
2017-02-16,sh000001,上证指数,3229.62,0.5176
2017-02-17,sh000001,上证指数,3202.08,-0.8527
2017-02-20,sh000001,上证指数,3239.96,1.183
2017-02-21,sh000001,上证指数,3253.33,0.4127
2017-02-22,sh000001,上证指数,3261.22,0.2425
2017-02-23,sh000001,上证指数,3251.38,-0.3017
2017-02-24,sh000001,上证指数,3253.43,0.0631
2017-02-27,sh000001,上证指数,3228.66,-0.7614
2017-02-28,sh000001,上证指数,3241.73,0.4048
2017-03-01,sh000001,上证指数,3246.93,0.1604
2017-03-02,sh000001,上证指数,3230.03,-0.5205
2017-03-03,sh000001,上证指数,3218.31,-0.3628
2017-03-06,sh000001,上证指数,3233.87,0.4835
2017-03-07,sh000001,上证指数,3242.41,0.2641
2017-03-08,sh000001,上证指数,3240.66,-0.054
2017-03-09,sh000001,上证指数,3216.75,-0.7378
2017-03-10,sh000001,上证指数,3212.76,-0.124
2017-03-13,sh000001,上证指数,3237.02,0.7551
2017-03-14,sh000001,上证指数,3239.33,0.0714
2017-03-15,sh000001,上证指数,3241.76,0.075
2017-03-16,sh000001,上证指数,3268.94,0.8384
2017-03-17,sh000001,上证指数,3237.45,-0.9633
2017-03-20,sh000001,上证指数,3250.81,0.4127
2017-03-21,sh000001,上证指数,3261.61,0.3322
2017-03-22,sh000001,上证指数,3245.22,-0.5025
2017-03-23,sh000001,上证指数,3248.55,0.1026
2017-03-24,sh000001,上证指数,3269.45,0.6434
2017-03-27,sh000001,上证指数,3266.96,-0.0762
2017-03-28,sh000001,上证指数,3252.95,-0.4288
2017-03-29,sh000001,上证指数,3241.31,-0.3578
2017-03-30,sh000001,上证指数,3210.24,-0.9586
2017-03-31,sh000001,上证指数,3222.51,0.3822
2017-04-05,sh000001,上证指数,3270.31,1.4833
2017-04-06,sh000001,上证指数,3281.0,0.3269
2017-04-07,sh000001,上证指数,3286.62,0.1713
2017-04-10,sh000001,上证指数,3269.39,-0.5242
2017-04-11,sh000001,上证指数,3288.97,0.5989
2017-04-12,sh000001,上证指数,3273.83,-0.4603
2017-04-13,sh000001,上证指数,3275.96,0.0651
2017-04-14,sh000001,上证指数,3246.07,-0.9124
2017-04-17,sh000001,上证指数,3222.17,-0.7363
2017-04-18,sh000001,上证指数,3196.71,-0.7902
2017-04-19,sh000001,上证指数,3170.69,-0.814
2017-04-20,sh000001,上证指数,3172.1,0.0445
2017-04-21,sh000001,上证指数,3173.15,0.0331
2017-04-24,sh000001,上证指数,3129.53,-1.3747
2017-04-25,sh000001,上证指数,3134.57,0.161
2017-04-26,sh000001,上证指数,3140.85,0.2003
2017-04-27,sh000001,上证指数,3152.19,0.361
2017-04-28,sh000001,上证指数,3154.66,0.0784
2017-05-02,sh000001,上证指数,3143.71,-0.3471
2017-05-03,sh000001,上证指数,3135.35,-0.2659
2017-05-04,sh000001,上证指数,3127.37,-0.2545
2017-05-05,sh000001,上证指数,3103.04,-0.778
2017-05-08,sh000001,上证指数,3078.61,-0.7873
2017-05-09,sh000001,上证指数,3080.53,0.0624
2017-05-10,sh000001,上证指数,3052.78,-0.9008
2017-05-11,sh000001,上证指数,3061.5,0.2856
2017-05-12,sh000001,上证指数,3083.51,0.7189
2017-05-15,sh000001,上证指数,3090.23,0.2179
2017-05-16,sh000001,上证指数,3112.96,0.7355
2017-05-17,sh000001,上证指数,3104.44,-0.2737
2017-05-18,sh000001,上证指数,3090.14,-0.4606
2017-05-19,sh000001,上证指数,3090.63,0.0159
2017-05-22,sh000001,上证指数,3075.68,-0.4837
2017-05-23,sh000001,上证指数,3061.95,-0.4464
2017-05-24,sh000001,上证指数,3064.08,0.0696
2017-05-25,sh000001,上证指数,3107.83,1.4278
2017-05-26,sh000001,上证指数,3110.06,0.0718
2017-05-31,sh000001,上证指数,3117.18,0.2289
2017-06-01,sh000001,上证指数,3102.62,-0.4671
2017-06-02,sh000001,上证指数,3105.54,0.0941
2017-06-05,sh000001,上证指数,3091.66,-0.4469
2017-06-06,sh000001,上证指数,3102.13,0.3387
2017-06-07,sh000001,上证指数,3140.33,1.2314
2017-06-08,sh000001,上证指数,3150.33,0.3184
2017-06-09,sh000001,上证指数,3158.4,0.2562
2017-06-12,sh000001,上证指数,3139.88,-0.5864
2017-06-13,sh000001,上证指数,3153.74,0.4414
2017-06-14,sh000001,上证指数,3130.67,-0.7315
2017-06-15,sh000001,上证指数,3132.49,0.0581
2017-06-16,sh000001,上证指数,3123.17,-0.2975
2017-06-19,sh000001,上证指数,3144.37,0.6788
2017-06-20,sh000001,上证指数,3140.01,-0.1387
2017-06-21,sh000001,上证指数,3156.21,0.5159
2017-06-22,sh000001,上证指数,3147.45,-0.2775
2017-06-23,sh000001,上证指数,3157.87,0.3311
2017-06-26,sh000001,上证指数,3185.44,0.8731
2017-06-27,sh000001,上证指数,3191.2,0.1808
2017-06-28,sh000001,上证指数,3173.2,-0.5641
2017-06-29,sh000001,上证指数,3188.06,0.4683
2017-06-30,sh000001,上证指数,3192.43,0.1371
2017-07-03,sh000001,上证指数,3195.91,0.109
2017-07-04,sh000001,上证指数,3182.8,-0.4102
2017-07-05,sh000001,上证指数,3207.13,0.7644
2017-07-06,sh000001,上证指数,3212.44,0.1656
2017-07-07,sh000001,上证指数,3217.96,0.1718
2017-07-10,sh000001,上证指数,3212.63,-0.1656
2017-07-11,sh000001,上证指数,3203.04,-0.2985
2017-07-12,sh000001,上证指数,3197.54,-0.1717
2017-07-13,sh000001,上证指数,3218.16,0.6449
2017-07-14,sh000001,上证指数,3222.42,0.1324
2017-07-17,sh000001,上证指数,3176.46,-1.4263
2017-07-18,sh000001,上证指数,3187.57,0.3498
2017-07-19,sh000001,上证指数,3230.98,1.3619
2017-07-20,sh000001,上证指数,3244.86,0.4296
2017-07-21,sh000001,上证指数,3237.98,-0.212
2017-07-24,sh000001,上证指数,3250.6,0.3897
2017-07-25,sh000001,上证指数,3243.69,-0.2126
2017-07-26,sh000001,上证指数,3247.67,0.1227
2017-07-27,sh000001,上证指数,3249.78,0.065
2017-07-28,sh000001,上证指数,3253.24,0.1065
2017-07-31,sh000001,上证指数,3273.03,0.6083
2017-08-01,sh000001,上证指数,3292.64,0.5991
2017-08-02,sh000001,上证指数,3285.06,-0.2302
2017-08-03,sh000001,上证指数,3272.93,-0.3692
2017-08-04,sh000001,上证指数,3262.08,-0.3315
2017-08-07,sh000001,上证指数,3279.46,0.5328
2017-08-08,sh000001,上证指数,3281.87,0.0735
2017-08-09,sh000001,上证指数,3275.57,-0.192
2017-08-10,sh000001,上证指数,3261.75,-0.4219
2017-08-11,sh000001,上证指数,3208.54,-1.6313
2017-08-14,sh000001,上证指数,3237.36,0.8982
2017-08-15,sh000001,上证指数,3251.26,0.4294
2017-08-16,sh000001,上证指数,3246.45,-0.1479
2017-08-17,sh000001,上证指数,3268.43,0.677
2017-08-18,sh000001,上证指数,3268.72,0.0089
2017-08-21,sh000001,上证指数,3286.91,0.5565
2017-08-22,sh000001,上证指数,3290.23,0.101
2017-08-23,sh000001,上证指数,3287.7,-0.0769
2017-08-24,sh000001,上证指数,3271.51,-0.4924
2017-08-25,sh000001,上证指数,3331.52,1.8343
2017-08-28,sh000001,上证指数,3362.65,0.9344
2017-08-29,sh000001,上证指数,3365.23,0.0767
2017-08-30,sh000001,上证指数,3363.63,-0.0475
2017-08-31,sh000001,上证指数,3360.81,-0.0838
2017-09-01,sh000001,上证指数,3367.12,0.1878
2017-09-04,sh000001,上证指数,3379.58,0.37
2017-09-05,sh000001,上证指数,3384.32,0.1403
2017-09-06,sh000001,上证指数,3385.39,0.0316
2017-09-07,sh000001,上证指数,3365.5,-0.5875
2017-09-08,sh000001,上证指数,3365.24,-0.0077
2017-09-11,sh000001,上证指数,3376.42,0.3322
2017-09-12,sh000001,上证指数,3379.49,0.0909
2017-09-13,sh000001,上证指数,3384.15,0.1379
2017-09-14,sh000001,上证指数,3371.43,-0.3759
2017-09-15,sh000001,上证指数,3353.62,-0.5283
2017-09-18,sh000001,上证指数,3362.86,0.2755
2017-09-19,sh000001,上证指数,3356.84,-0.179
2017-09-20,sh000001,上证指数,3366.0,0.2729
2017-09-21,sh000001,上证指数,3357.81,-0.2433
2017-09-22,sh000001,上证指数,3352.53,-0.1572
2017-09-25,sh000001,上证指数,3341.55,-0.3275
2017-09-26,sh000001,上证指数,3343.58,0.0608
2017-09-27,sh000001,上证指数,3345.27,0.0505
2017-09-28,sh000001,上证指数,3339.64,-0.1683
2017-09-29,sh000001,上证指数,3348.94,0.2785
2017-10-09,sh000001,上证指数,3374.38,0.7596
2017-10-10,sh000001,上证指数,3382.99,0.2552
2017-10-11,sh000001,上证指数,3388.28,0.1564
2017-10-12,sh000001,上证指数,3386.1,-0.0643
2017-10-13,sh000001,上证指数,3390.52,0.1305
2017-10-16,sh000001,上证指数,3378.47,-0.3554
2017-10-17,sh000001,上证指数,3372.04,-0.1903
2017-10-18,sh000001,上证指数,3381.79,0.2891
2017-10-19,sh000001,上证指数,3370.17,-0.3436
2017-10-20,sh000001,上证指数,3378.65,0.2516
2017-10-23,sh000001,上证指数,3380.7,0.0607
2017-10-24,sh000001,上证指数,3388.25,0.2233
2017-10-25,sh000001,上证指数,3396.9,0.2553
2017-10-26,sh000001,上证指数,3407.57,0.3141
2017-10-27,sh000001,上证指数,3416.81,0.2712
2017-10-30,sh000001,上证指数,3390.34,-0.7747
2017-10-31,sh000001,上证指数,3393.34,0.0885
2017-11-01,sh000001,上证指数,3395.91,0.0757
2017-11-02,sh000001,上证指数,3383.31,-0.371
2017-11-03,sh000001,上证指数,3371.74,-0.342
2017-11-06,sh000001,上证指数,3388.17,0.4873
2017-11-07,sh000001,上证指数,3413.57,0.7497
2017-11-08,sh000001,上证指数,3415.46,0.0554
2017-11-09,sh000001,上证指数,3427.79,0.361
2017-11-10,sh000001,上证指数,3432.67,0.1424
2017-11-13,sh000001,上证指数,3447.84,0.4419
2017-11-14,sh000001,上证指数,3429.55,-0.5305
2017-11-15,sh000001,上证指数,3402.52,-0.7882
2017-11-16,sh000001,上证指数,3399.25,-0.0961
2017-11-17,sh000001,上证指数,3382.91,-0.4807
2017-11-20,sh000001,上证指数,3392.4,0.2805
2017-11-21,sh000001,上证指数,3410.5,0.5335
2017-11-22,sh000001,上证指数,3430.46,0.5853
2017-11-23,sh000001,上证指数,3351.92,-2.2895
2017-11-24,sh000001,上证指数,3353.82,0.0567
2017-11-27,sh000001,上证指数,3322.23,-0.9419
2017-11-28,sh000001,上证指数,3333.66,0.344
2017-11-29,sh000001,上证指数,3337.86,0.126
2017-11-30,sh000001,上证指数,3317.19,-0.6193
2017-12-01,sh000001,上证指数,3317.62,0.013
2017-12-04,sh000001,上证指数,3309.62,-0.2411
2017-12-05,sh000001,上证指数,3303.68,-0.1795
2017-12-06,sh000001,上证指数,3293.96,-0.2942
2017-12-07,sh000001,上证指数,3272.05,-0.6652
2017-12-08,sh000001,上证指数,3289.99,0.5483
2017-12-11,sh000001,上证指数,3322.2,0.979
2017-12-12,sh000001,上证指数,3280.81,-1.2459
2017-12-13,sh000001,上证指数,3303.04,0.6776
2017-12-14,sh000001,上证指数,3292.44,-0.3209
2017-12-15,sh000001,上证指数,3266.14,-0.7988
2017-12-18,sh000001,上证指数,3267.92,0.0545
2017-12-19,sh000001,上证指数,3296.54,0.8758
2017-12-20,sh000001,上证指数,3287.61,-0.2709
2017-12-21,sh000001,上证指数,3300.06,0.3787
2017-12-22,sh000001,上证指数,3297.06,-0.0909
2017-12-25,sh000001,上证指数,3280.46,-0.5035
2017-12-26,sh000001,上证指数,3306.12,0.7822
2017-12-27,sh000001,上证指数,3275.78,-0.9177
2017-12-28,sh000001,上证指数,3296.38,0.6289
2017-12-29,sh000001,上证指数,3307.17,0.3273
2018-01-02,sh000001,上证指数,3348.33,1.2446
2018-01-03,sh000001,上证指数,3369.11,0.6206
2018-01-04,sh000001,上证指数,3385.71,0.4927
2018-01-05,sh000001,上证指数,3391.75,0.1784
2018-01-08,sh000001,上证指数,3409.48,0.5227
2018-01-09,sh000001,上证指数,3413.9,0.1296
2018-01-10,sh000001,上证指数,3421.83,0.2323
2018-01-11,sh000001,上证指数,3425.35,0.1029
2018-01-12,sh000001,上证指数,3428.94,0.1048
2018-01-15,sh000001,上证指数,3410.49,-0.5381
2018-01-16,sh000001,上证指数,3436.59,0.7653
2018-01-17,sh000001,上证指数,3444.67,0.2351
2018-01-18,sh000001,上证指数,3474.75,0.8732
2018-01-19,sh000001,上证指数,3487.86,0.3773
2018-01-22,sh000001,上证指数,3501.36,0.3871
2018-01-23,sh000001,上证指数,3546.5,1.2892
2018-01-24,sh000001,上证指数,3559.47,0.3657
2018-01-25,sh000001,上证指数,3548.31,-0.3135
2018-01-26,sh000001,上证指数,3558.13,0.2768
2018-01-29,sh000001,上证指数,3523.0,-0.9873
2018-01-30,sh000001,上证指数,3488.01,-0.9932
2018-01-31,sh000001,上证指数,3480.83,-0.2058
2018-02-01,sh000001,上证指数,3446.98,-0.9725
